Student ID,student_name,gender,year,school_name,reading_score,maths_score
22061,Matthew Cannon,M,11,Bailey High School,84,82
22062,Hannah Barnett,F,11,Bailey High School,70,99
22063,Mr. Jeremiah Rogers,M,10,Bailey High School,66,66
22064,Mr. Donald Vang,M,12,Bailey High School,45,51
22065,Jason Fleming,M,9,Bailey High School,88,55
22066,Kelly Oconnor,F,11,Bailey High School,80,87
22067,Anna Berg,F,11,Bailey High School,47,76
22068,Pamela Townsend,F,11,Bailey High School,63,87
22069,Maxwell Leonard,M,9,Bailey High School,52,77
22070,John Ortiz,M,11,Bailey High School,71,61
22071,Jonathan Cooper,M,9,Bailey High School,58,83
22072,Cassandra Coleman,F,10,Bailey High School,70,93
22073,David Rowe,M,10,Bailey High School,98,70
22074,Jason Molina,M,12,Bailey High School,90,61
22075,Randy Blake,M,9,Bailey High School,88,76
22076,Matthew Mills,M,9,Bailey High School,48,58
22077,Vincent Mccoy,M,11,Bailey High School,64,52
22078,Tracy Espinoza,M,9,Bailey High School,77,97
22079,Brandy Keller,F,9,Bailey High School,61,78
22080,Anita Scott,F,9,Bailey High School,96,78
22081,Gabrielle Garrett,F,11,Bailey High School,77,94
22082,Denise Terrell,F,10,Bailey High School,48,83
22083,Amber Clark,F,11,Bailey High School,54,84
22084,Ruth Vargas,F,11,Bailey High School,45,64
22085,Curtis Moore,M,10,Bailey High School,49,56
22086,Diana Bradley,F,9,Bailey High School,94,92
22087,John Gonzalez,M,9,Bailey High School,81,47
22088,Allen Baxter,M,10,Bailey High School,81,67
22089,Jason Duke,M,11,Bailey High School,49,63
22090,Steven Palmer,M,10,Bailey High School,48,50
22091,Jason Perry,M,10,Bailey High School,74,46
22092,Jimmy Padilla,M,11,Bailey High School,90,95
22093,Randy Garrett,M,11,Bailey High School,73,77
22094,Beth Martin,F,12,Bailey High School,84,94
22095,Angela Simpson,F,9,Bailey High School,52,64
22096,Hannah Hicks,F,9,Bailey High School,84,62
22097,Cody Wilcox,M,9,Bailey High School,48,66
22098,Albert Romero,M,12,Bailey High School,79,85
22099,Andrew Boyd,M,10,Bailey High School,56,55
22100,Shane Davis,M,9,Bailey High School,77,79
22101,Jacqueline Chandler,F,10,Bailey High School,64,73
22102,Sandra Perez,F,12,Bailey High School,57,96
22103,Thomas Walls,M,9,Bailey High School,89,91
22104,Sarah Williams,F,11,Bailey High School,58,45
22105,Alexander Chang PhD,M,9,Bailey High School,54,95
22106,Justin Richard,M,12,Bailey High School,82,72
22107,Cassandra Franklin,F,11,Bailey High School,78,89
22108,Francisco Shelton,M,10,Bailey High School,94,48
22109,Mr. Robert Hendricks,M,9,Bailey High School,48,53
22110,Travis Walker,M,11,Bailey High School,87,47
22111,Donna Jones,F,10,Bailey High School,50,54
22112,Robert Beck,M,12,Bailey High School,70,46
22113,Kimberly Jones,F,9,Bailey High School,69,53
22114,Jordan Gomez,F,10,Bailey High School,96,69
22115,James Lopez,M,10,Bailey High School,51,59
22116,Matthew Boyd,M,10,Bailey High School,80,84
22117,Michael Clark,M,12,Bailey High School,75,64
22118,Michele Moore,F,9,Bailey High School,73,84
22119,Laura Miller,F,9,Bailey High School,91,77
22120,Kristen Aguirre,F,10,Bailey High School,65,78
22121,Kristy Miller,F,10,Bailey High School,43,88
22122,Evan Brown,M,10,Bailey High School,99,68
22123,Sara Bradford,F,11,Bailey High School,95,54
22124,Mike Taylor,M,10,Bailey High School,98,92
22125,Christine Benson,F,10,Bailey High School,67,79
22126,Jennifer Gonzalez,F,9,Bailey High School,65,82
22127,Vanessa Garcia,F,9,Bailey High School,69,64
22128,Dana Barry,F,11,Bailey High School,54,88
22129,Gerald Kim,M,9,Bailey High School,53,49
22130,Wendy Shepard,F,9,Bailey High School,48,97
22131,Erin Garrett,F,10,Bailey High School,62,86
22132,Ernest Lewis,M,12,Bailey High School,85,56
22133,Amanda Nielsen,F,11,Bailey High School,78,45
22134,Terry Bender,M,10,Bailey High School,64,79
22135,Anna Cooper,F,10,Bailey High School,53,67
22136,Harold Peterson,M,9,Bailey High School,68,82
22137,Eddie Williams,M,9,Bailey High School,76,49
22138,Jessica Ellis,F,12,Bailey High School,57,47
22139,Joseph Montgomery,M,11,Bailey High School,54,56
22140,Marc Palmer,M,10,Bailey High School,45,88
22141,Sarah Rodriguez,F,11,Bailey High School,73,94
22142,Shawn Obrien,M,9,Bailey High School,76,92
22143,Robert Haney,M,9,Bailey High School,63,58
22144,Kathryn Gonzales,F,9,Bailey High School,64,51
22145,Amy Rice,F,9,Bailey High School,51,69
22146,Hannah Bruce,F,9,Bailey High School,54,68
22147,Charlotte Lopez,F,12,Bailey High School,56,61
22148,Michele Terry,F,9,Bailey High School,67,67
22149,Krystal Freeman,F,10,Bailey High School,53,63
22150,Todd Mckee,M,10,Bailey High School,77,76
22151,James Bowman,M,10,Bailey High School,79,72
22152,Jennifer Johnson,F,9,Bailey High School,55,56
22153,Lucas Coleman,M,11,Bailey High School,67,46
22154,Andrew Scott,M,11,Bailey High School,78,48
22155,Kristy Snyder,F,12,Bailey High School,97,64
22156,Warren Gray,M,11,Bailey High School,66,82
22157,Edward Allen,M,11,Bailey High School,81,61
22158,Robert Hess,M,10,Bailey High School,50,53
22159,Tanner Francis,M,10,Bailey High School,84,92
22160,David Wright,M,9,Bailey High School,49,65
22161,Sarah Robbins,F,11,Bailey High School,92,48
22162,Bryan Kim,M,10,Bailey High School,48,46
22163,Jeffery Banks,M,10,Bailey High School,62,45
22164,Carlos Smith,M,9,Bailey High School,64,90
22165,Glenn Bates,M,11,Bailey High School,63,97
22166,Jennifer Pratt,F,10,Bailey High School,86,45
22167,Ernest Wong,M,9,Bailey High School,72,78
22168,Timothy Moss,M,12,Bailey High School,60,72
22169,Emily Cline,F,10,Bailey High School,75,52
22170,Anna Allen,F,12,Bailey High School,97,84
22171,Derrick Chen,M,12,Bailey High School,82,62
22172,Lindsay Armstrong,F,11,Bailey High School,51,45
22173,Christian King,M,11,Bailey High School,66,78
22174,Ashley Daugherty,F,12,Bailey High School,63,58
22175,Robert Gonzalez,M,11,Bailey High School,75,77
22176,Patrick Blair,M,12,Bailey High School,51,60
22177,William Potts,M,9,Bailey High School,50,62
22178,Andrew Rice,M,10,Bailey High School,70,71
22179,Mark Jefferson,M,9,Bailey High School,98,82
22180,Lawrence Rogers,M,10,Bailey High School,97,78
22181,Alexis Chang,F,10,Bailey High School,90,49
22182,Michael Alvarez,M,11,Bailey High School,81,53
22183,Mrs. Cynthia Lopez,F,12,Bailey High School,73,55
22184,Mitchell Robinson,M,11,Bailey High School,85,77
22185,Nicole Rollins,F,9,Bailey High School,52,90
22186,Kristin Schroeder,F,11,Bailey High School,54,97
22187,Cathy Jenkins,F,11,Bailey High School,71,70
22188,Jodi Wilson,F,11,Bailey High School,46,49
22189,Haley Bishop,F,12,Bailey High School,46,85
22190,Laura Thompson,F,10,Bailey High School,46,60
22191,John Quinn,M,9,Bailey High School,62,90
22192,Amanda Hughes,F,12,Bailey High School,77,68
22193,Andrew Reid,M,9,Bailey High School,99,92
22194,Kristen King,F,9,Bailey High School,91,94
22195,Matthew Wilson,M,9,Bailey High School,77,65
22196,Donna Brewer,F,12,Bailey High School,63,70
22197,Arthur Lee,M,9,Bailey High School,84,56
22198,Lori Williams,F,9,Bailey High School,53,69
22199,Monica Wyatt,F,12,Bailey High School,50,99
22200,Jessica Richard,F,11,Bailey High School,44,56
22201,Daniel Garcia,M,9,Bailey High School,56,46
22202,Alexis Collins,M,12,Bailey High School,95,97
22203,Ms. Stephanie Schwartz DDS,F,9,Bailey High School,86,59
22204,Loretta Perez,F,9,Bailey High School,68,90
22205,Ronald Douglas,M,11,Bailey High School,90,47
22206,Michael Pennington,M,10,Bailey High School,93,80
22207,Lori Weaver,F,12,Bailey High School,67,64
22208,Maria Marquez,F,10,Bailey High School,93,45
22209,Randall Banks,M,9,Bailey High School,99,66
22210,Matthew Harris,M,10,Bailey High School,74,73
22211,Alicia Martin,F,10,Bailey High School,51,51
22212,Daniel Porter,M,12,Bailey High School,95,70
22213,Anna Austin,F,10,Bailey High School,75,95
22214,Adrian Davis,M,9,Bailey High School,50,52
22215,William Fisher,M,11,Bailey High School,76,71
22216,Jamie Webb,F,12,Bailey High School,55,62
22217,Catherine Curtis,F,12,Bailey High School,67,49
22218,Chelsey Jones,F,11,Bailey High School,58,74
22219,Emily Curtis,F,11,Bailey High School,53,64
22220,Lisa Smith,F,12,Bailey High School,71,98
22221,Nichole Caldwell,F,10,Bailey High School,43,50
22222,Joshua Russell,M,12,Bailey High School,50,64
22223,Erica Carr,F,11,Bailey High School,99,81
22224,Debra Smith,F,9,Bailey High School,93,83
22225,David Gutierrez,M,10,Bailey High School,84,51
22226,Johnny Beard,M,10,Bailey High School,90,93
22227,Bryce Garcia,M,12,Bailey High School,93,68
22228,Melissa Manning,F,10,Bailey High School,50,77
22229,Rachel Owen,F,11,Bailey High School,59,97
22230,Linda Garcia,F,10,Bailey High School,95,60
22231,Mary Lawson,F,9,Bailey High School,85,81
22232,Whitney Estes,F,9,Bailey High School,75,72
22233,Morgan Allen,F,9,Bailey High School,52,64
22234,Joseph Butler,M,12,Bailey High School,67,69
22235,Nicole Stevens,F,12,Bailey High School,63,97
22236,Taylor Woods,F,12,Bailey High School,96,72
22237,Patricia Lucas,F,11,Bailey High School,66,64
22238,Kara Serrano,F,11,Bailey High School,58,85
22239,Steven Hanson,M,9,Bailey High School,59,74
22240,Austin Kelly,M,9,Bailey High School,78,71
22241,Craig Zimmerman,M,12,Bailey High School,70,75
22242,Christine Andrade,F,12,Bailey High School,57,78
22243,Grace Harrison,F,9,Bailey High School,86,50
22244,Jose Schmitt,M,9,Bailey High School,75,98
22245,Natasha Davies,F,9,Bailey High School,63,89
22246,Dillon Smith,M,10,Bailey High School,59,89
22247,Samantha Robles,F,12,Bailey High School,73,60
22248,Rebecca Miranda,F,12,Bailey High School,99,80
22249,Christina Gay,F,12,Bailey High School,65,56
22250,Lawrence Zhang,M,9,Bailey High School,56,98
22251,Thomas Green,M,11,Bailey High School,65,65
22252,Glen Montoya,M,10,Bailey High School,75,47
22253,Christopher Wood,M,12,Bailey High School,92,70
22254,Michael Boyd,M,9,Bailey High School,89,90
22255,Mark Collins,M,11,Bailey High School,55,75
22256,Clayton Ramirez,M,10,Bailey High School,87,47
22257,Emma Garcia,F,11,Bailey High School,85,70
22258,Jerry Rowe,M,12,Bailey High School,61,94
22259,Barbara Anderson,F,9,Bailey High School,61,83
22260,Shannon Blair,F,9,Bailey High School,99,60
22261,Carolyn Hawkins,F,9,Bailey High School,46,93
22262,Matthew Gardner,M,11,Bailey High School,72,60
22263,Charles Morris,M,9,Bailey High School,65,49
22264,Derrick Carroll,M,9,Bailey High School,54,96
22265,Carrie Tran,F,10,Bailey High School,47,83
22266,Kevin Tanner,M,12,Bailey High School,92,91
22267,Cynthia Martinez,F,9,Bailey High School,76,84
22268,Brandon Lopez,M,11,Bailey High School,92,78
22269,Michael Smith,M,12,Bailey High School,95,91
22270,Ronnie Bryan,M,10,Bailey High School,55,71
22271,James Mitchell,M,11,Bailey High School,54,54
22272,Jesus Boone,M,9,Bailey High School,94,93
22273,Rebecca Johnson,F,9,Bailey High School,89,96
22274,Larry Baker,M,10,Bailey High School,74,95
22275,Tara Campbell,F,10,Bailey High School,69,45
22276,Mr. Anthony Deleon,M,10,Bailey High School,72,53
22277,Craig Rodriguez,M,11,Bailey High School,93,53
22278,Kevin Green,M,10,Bailey High School,47,95
22279,Scott Munoz,M,10,Bailey High School,49,84
22280,Andrew Allison,M,9,Bailey High School,46,85
22281,Madeline Monroe,F,9,Bailey High School,50,51
22282,Cristina Hobbs,F,9,Bailey High School,61,81
22283,Hailey Jackson,F,11,Bailey High School,55,46
22284,Lindsey Navarro,F,9,Bailey High School,97,52
22285,Daniel Kelly,M,12,Bailey High School,64,93
22286,Richard Cohen,M,12,Bailey High School,68,98
22287,Michael Nielsen,M,9,Bailey High School,67,60
22288,Russell Perez,M,10,Bailey High School,99,45
22289,Jason Brown,M,9,Bailey High School,91,99
22290,Kevin Castillo,M,11,Bailey High School,63,96
22291,Elizabeth Bauer,F,11,Bailey High School,76,93
22292,Michelle Villanueva,F,11,Bailey High School,66,79
22293,Breanna Moore,F,9,Bailey High School,72,62
22294,Donald Martinez,M,9,Bailey High School,96,98
22295,Lauren Fowler,F,12,Bailey High School,78,56
22296,Terrance Hardy,M,12,Bailey High School,61,65
22297,Abigail Espinoza,F,9,Bailey High School,93,80
22298,Adam Griffin,M,9,Bailey High School,96,60
22299,Derek Hunter,M,10,Bailey High School,58,80
22300,Alexandra Fox,F,11,Bailey High School,49,77
22301,Karla Mcneil,F,9,Bailey High School,44,98
22302,Kevin Ford,M,11,Bailey High School,60,56
22303,Eric Singh,M,12,Bailey High School,84,50
22304,Heather Wilson,F,11,Bailey High School,70,91
22305,Miss Sarah West,F,12,Bailey High School,49,64
22306,Rebecca Knapp,F,9,Bailey High School,96,50
22307,Mandy Moody,F,12,Bailey High School,44,98
22308,John Jackson,M,10,Bailey High School,49,68
22309,Mark Burke,M,10,Bailey High School,61,49
22310,Eric Sampson,M,12,Bailey High School,97,73
22311,Andrew Smith,M,12,Bailey High School,66,68
22312,Alicia Johnson,F,9,Bailey High School,79,88
22313,Gabriel Arroyo,M,9,Bailey High School,66,55
22314,Edward Edwards,M,9,Bailey High School,70,55
22315,Alicia Lee,F,11,Bailey High School,67,46
22316,Xavier Mitchell,M,10,Bailey High School,75,94
22317,Stephen Vargas,M,12,Bailey High School,58,52
22318,Timothy Finley,M,10,Bailey High School,52,79
22319,George Barnett,M,12,Bailey High School,48,52
22320,Daniel Johnson,M,9,Bailey High School,87,75
22321,Kevin Long,M,9,Bailey High School,73,49
22322,Corey Pierce,M,10,Bailey High School,70,48
22323,Devin Sharp PhD,M,9,Bailey High School,78,68
22324,Kenneth Arias,M,9,Bailey High School,71,62
22325,Amanda Mosley,F,10,Bailey High School,66,75
22326,Troy Barry,M,12,Bailey High School,95,57
22327,Alexandra Bowman,F,11,Bailey High School,81,55
22328,Sheri Sloan,F,10,Bailey High School,63,48
22329,Caleb Burns,M,11,Bailey High School,73,83
22330,Daniel Martin,M,11,Bailey High School,98,56
22331,Shannon Tate,F,9,Bailey High School,66,89
22332,Krystal Marshall,F,9,Bailey High School,49,79
22333,Karen Bell,F,11,Bailey High School,99,82
22334,Alexander Mccullough,M,9,Bailey High School,94,46
22335,Melinda Barajas,F,11,Bailey High School,67,45
22336,Richard Smith,M,9,Bailey High School,45,60
22337,Lindsey Davis,F,10,Bailey High School,47,72
22338,Sydney Daniels,F,12,Bailey High School,79,95
22339,Ryan Krueger,M,11,Bailey High School,73,93
22340,Michael Curry,M,10,Bailey High School,51,74
22341,Michael Buchanan,M,12,Bailey High School,81,94
22342,Paul Padilla,M,12,Bailey High School,56,81
22343,Meghan Tapia,F,11,Bailey High School,56,73
22344,Meagan Baker,F,9,Bailey High School,79,50
22345,Sarah Roman,F,10,Bailey High School,45,90
22346,Victor Walker,M,10,Bailey High School,77,49
22347,David Fuller,M,9,Bailey High School,54,62
22348,Chad Smith,M,9,Bailey High School,77,61
22349,Jennifer Jackson,F,10,Bailey High School,71,46
22350,Richard Reyes,M,9,Bailey High School,89,65
22351,Susan Shah,F,10,Bailey High School,67,76
22352,Madison Wagner,F,9,Bailey High School,97,80
22353,Mary Townsend,F,10,Bailey High School,88,89
22354,Jeffery Wilson,M,12,Bailey High School,51,75
22355,William Bowen,M,9,Bailey High School,58,53
22356,Dawn Jackson,F,11,Bailey High School,56,64
22357,Nicole Merritt,F,12,Bailey High School,78,48
22358,Michael Mitchell,M,10,Bailey High School,72,74
22359,Michelle Mitchell,F,11,Bailey High School,57,72
22360,Malik Jones,M,12,Bailey High School,98,65
22361,Anthony Alvarado,M,9,Bailey High School,79,75
22362,Carrie Davis,F,11,Bailey High School,55,98
22363,Katrina Ross,F,10,Bailey High School,65,61
22364,Matthew Smith,M,10,Bailey High School,93,92
22365,Michael Hill,M,11,Bailey High School,74,82
22366,Sarah Roberts,F,12,Bailey High School,74,64
22367,Cheryl Sellers,F,10,Bailey High School,88,83
22368,Michelle Adams,F,10,Bailey High School,96,87
22369,Brittney Hammond DVM,F,9,Bailey High School,78,91
22370,Jessica Parker,F,10,Bailey High School,50,83
22371,Erin Stevens,F,11,Bailey High School,95,53
22372,Susan Roman,F,12,Bailey High School,56,83
22373,Brandon Brown,M,9,Bailey High School,97,65
22374,Miss Chelsea Sullivan PhD,F,12,Bailey High School,64,87
22375,Laura Hudson,F,11,Bailey High School,45,97
22376,Heather Moran,F,10,Bailey High School,83,60
22377,Rebecca Little,F,10,Bailey High School,47,91
22378,Leslie Holmes,F,11,Bailey High School,44,81
22379,Kathleen Phillips,F,11,Bailey High School,53,61
22380,Carolyn Cox,F,12,Bailey High School,96,76
22381,April Zimmerman,F,11,Bailey High School,82,50
22382,Kristopher Wright,M,9,Bailey High School,56,67
22383,Mark Warren,M,9,Bailey High School,43,58
22384,Lauren Cardenas,F,10,Bailey High School,90,45
22385,Elizabeth Frazier,F,9,Bailey High School,89,81
22386,Christy Burton,F,10,Bailey High School,48,79
22387,Jessica Love DVM,F,10,Bailey High School,77,45
22388,Mark Bailey,M,9,Bailey High School,43,67
22389,Christopher Montgomery,M,9,Bailey High School,61,89
22390,Michelle Cline,F,12,Bailey High School,60,64
22391,Jeremy Ayers,M,11,Bailey High School,49,52
22392,Elizabeth Waller,F,9,Bailey High School,92,52
22393,Brandon Chang,M,11,Bailey High School,45,83
22394,Louis Woods,M,9,Bailey High School,99,71
22395,Vanessa English,F,12,Bailey High School,75,63
22396,Brandy Mitchell,F,9,Bailey High School,61,75
22397,Roger King,M,9,Bailey High School,68,86
22398,Barbara Hayes,F,10,Bailey High School,98,60
22399,William Arroyo,M,12,Bailey High School,74,46
22400,Leah Page DDS,F,11,Bailey High School,92,48
22401,Phillip Guerra,M,10,Bailey High School,45,69
22402,Kimberly Baker,F,10,Bailey High School,75,98
22403,Tara Douglas,F,9,Bailey High School,85,76
22404,William Miller,M,10,Bailey High School,48,69
22405,Melissa Owens,F,9,Bailey High School,90,99
22406,Daniel Roberts,M,11,Bailey High School,77,95
22407,Raven Cantrell,F,10,Bailey High School,83,97
22408,Jerry Kelley,M,11,Bailey High School,63,88
22409,Mary Meza,F,11,Bailey High School,76,47
22410,Adrian Stevens,M,11,Bailey High School,97,92
22411,Lisa Duarte,F,11,Bailey High School,78,68
22412,David Gonzalez,M,9,Bailey High School,90,73
22413,Nathaniel Alexander,M,11,Bailey High School,51,72
22414,Jacob Payne,M,11,Bailey High School,77,85
22415,Christopher Guerrero,M,11,Bailey High School,45,61
22416,Jessica Garcia,F,10,Bailey High School,71,89
22417,Deanna Osborne,F,11,Bailey High School,97,47
22418,Keith Mcdonald,M,12,Bailey High School,67,58
22419,Todd Williams,M,9,Bailey High School,56,62
22420,Christine Robertson,F,12,Bailey High School,67,51
22421,Tammie Garrett,F,12,Bailey High School,58,97
22422,Sandra Gregory,F,10,Bailey High School,44,83
22423,David Ferguson,M,11,Bailey High School,49,96
22424,Robin Cox,F,10,Bailey High School,55,90
22425,Nathaniel Oconnell,M,9,Bailey High School,44,68
22426,Mary Alvarez,F,10,Bailey High School,53,51
22427,Travis Green,M,9,Bailey High School,64,56
22428,Kim Parker,F,10,Bailey High School,70,55
22429,Luke Fry,M,9,Bailey High School,98,68
22430,Vicki Berry,F,11,Bailey High School,55,85
22431,Carol Velazquez,F,11,Bailey High School,85,80
22432,Jennifer Sanders,F,12,Bailey High School,58,66
